id ×,Nombre ×,Resumen ×,Telefono ×,Tamano ×,Ubicacion ×,Sector ×,Sede ×,Codigo_postal ×,Ciudad ×
805,ODONTÓLOGA,"CALLE DÉCIMA QUINTA PONIENTE NORTE 245 1, Tuxtla Gutiérrez 29030, MX",,11-50 empleados,"CALLE DÉCIMA QUINTA PONIENTE NORTE 245 1, Tuxtla Gutiérrez 29030, MX",Consultorios médicos,,29030,Tuxtla Gutierrez
807,FINANCIERA SOPORI,"AVENIDA CUARTA SUR ORIENTE 760 A, Tuxtla Gutiérrez 29000, MX",,201-500 empleados,"AVENIDA CUARTA SUR ORIENTE 760 A, Tuxtla Gutiérrez 29000, MX",Banca,,29000,Tuxtla Gutierrez
808,Elite Lockers,"La empresa Elite Lockers se posiciona como el principal minorista en la región sureste, destacándose por su asociación con las mejores marcas en Méxic...",,501-1000 empleados,"Principal
Sede
Cancun, Quintana Roo MX, Tapachula, Chiapas MX, Tuxtla, Chiapas MX, Mérida, Yucatan MX",Comercio al por menor de prendas de vestir y moda,"Cancun, Quintana Roo",,Tuxtla Gutierrez
809,Cecropia,"Cecropia es una asociación civil especializada en sustentabilidad que promueve, gestiona, desarrolla e implementa proyectos, procesos y herramientas q...",9611026665,11-50 empleados,"Principal
Sede
Av. Río Pichucalco 126 col. Albania Alta, Tuxtla Gutiérrez, Chiapas 29010, MX",Organizaciones sin ánimo de lucro,"Tuxtla Gutiérrez, Chiapas",29010,Tuxtla Gutierrez
810,Grupo HERRES,"Proveemos una amplia gama de aceites para motor para equipo pesado y ligero, aceites hidráulicos, bandas, grasas y lubricantes, filtros de aceite, fil...",9931616127,51-200 empleados,"Principal
Distribuidor vial el country
Distribuidor vial el country lote 12 ABC Colonia González 1A sección Centro., Villahermosa, Tabasco 86280, MX, Calle 34 entre calle 15 y 17, Col. Guanal, Ciudad del Carmen, Campeche 24130, MX, 1a poniente prolongación, Col. Francisco Villa, 99, Tapachula, Chiapas 30740, MX, Boulevard Bosques de la Trinidad, Fracc. Bosques de la Trinidad, 821, Tuxtla Gutiérrez, Chiapas MX, Calle Toniná entre Comalcalco y Oaxactun Zona Industrial, Región 97, 25 Bodega 1, Cancún, Quintana Roo 77530, MX, Lateral de Periférico Licenciado Manuel Berzunza, Col. Vista Alegre, 204, Mérida, Yucatán 97130, MX",Comercio al por mayor,"Villahermosa, Tabasco",86280,Tuxtla Gutierrez
811,TechWomenC,"Somos una comunidad formada en marzo de 2014 por un grupo de mujeres proactivas con la finalidad de generar un espacio enfocado a la programación, sop...",,11-50 empleados,,Gestión educativa,"Guadalajara, Jalisco",,Tuxtla Gutierrez
813,Corporación Radio Núcleo,"Es la cadena  de radio-difusoras más grande del sureste de México; cuenta con  19 frecuencias de radio (16 en FM y 3 en AM), distribuidas estratégicam...",9616151023,201-500 empleados,"Corporativo
Boulevard Belisario Dominguez, #4820 Colonia Jardines de Tuxtla, Tuxtla Gutiérrez, Chiapas 29000, MX",Servicios de publicidad,"Tuxtla Gutiérrez, Chiapas",29000,Tuxtla Gutierrez
814,Grupo Grameen - ALFIN,"Grupo Grameen - ALFIN is a microfinance group of Mexican companies that provide loans, savings programs, credit establishment, housing improvement and...",,501-1000 empleados,,Servicios financieros,"Tuxtla Gutiérrez, Chiapas",,Tuxtla Gutierrez
816,CREEA MÉXICO 360 - Aceleradora de Negocios,"CREEA MEXICO 360 surge por la firme convicción de que podemos crear un México con empresas altamente innovadoras, que se distingan claramente de las d...",,11-50 empleados,,Consultoría y servicios a empresas,"San Andrés Cholula, Puebla",,Tuxtla Gutierrez
817,ABARROTES ENBE,"Líderes en la comercialización y distribución de abarrotes en el sur del país, tu socio de confianza para el éxito empresarial....",,201-500 empleados,"Principal
https://maps.app.goo.gl/aTSLV58CfHJ11XuY7
Tuxtla Gutiérrez, Chiapas 29045, MX, https://maps.app.goo.gl/8i7VGF34QDKzxfBf7
Cd. Hidalgo, Chiapas 30840, MX, https://maps.app.goo.gl/NRU7CsFvcT6faNQ19
Comitá de Domínguez, Chiapas 30068, MX, https://maps.app.goo.gl/jvWzsKoyUMguQUHh8
Ocosingo, Chiapas 29950, MX, https://maps.app.goo.gl/H9pb6ggJ9KWuXePv7
San Cristóbal de las Casas, Chiapas 29290, MX, https://maps.app.goo.gl/bZzoxWs5R523wkuHA
San Cristóbal de las Casas, Chiapas 29227, MX, https://maps.app.goo.gl/GYDhRkJjqu5QTtfQ8
Tapachula de Córdova y Ordoñez, Chiapas 30826 T, MX",Servicios al consumidor,"Tuxtla Gutiérrez, Chiapas",29045,Tuxtla Gutierrez
819,Financiera Acrecer EUM S.A. de C.V. SOFOM E.N.R.,"Crédito invididual

Crédito Grupal

Crédito PYME",800 242 7323,11-50 empleados,"Principal
Sede
29030, 5a. Avenida Norte Poniente #2414, TUXTLA GUTIERREZ, CHIAPAS 29030, MX",Servicios financieros,"TUXTLA GUTIERREZ, CHIAPAS",29030,Tuxtla Gutierrez
820,CETEA Centro Tecnológico de Especialidades Automotrices,"Escuela de educación media superior, superior y capacitación para el trabajo con más de 20 años de experiencia en el sector educativo en el área de la...",9616580120,51-200 empleados,"Principal
Sede
Av. Central Oriente #1691, esquina 16 Oriente, Tuxtla Gutiérrez, Chiapas 29000, MX, Tuxtla Gutiérrez, mx",Educación,"Tuxtla Gutiérrez, Chiapas",29000,Tuxtla Gutierrez
822,Corporación Radio Núcleo,"La cadena de radio mas grande del sureste mexicano. 19 frecuencias de radio distribuidas en Chiapas y Tabasco de forma estratégica, logrando así una c...",+52 961-615-1023,201-500 empleados,"Principal
Sede
Blvd. Belisario Dmgz. 4810, Tuxtla Gtz. Chiapas, Jardines de Tuxtla CP 29020, 4810, Tuxtla Gutierrez, Chis. 29030, MX",Medios de comunicación y telecomunicaciones,"Tuxtla Gutierrez, Chis.",29020,Tuxtla Gutierrez
823,EcoExperiencias Tour Operadores.,"EcoExperiencias Tour Operators is a company that was created in 1999 as a project aimed to offer ecotourism experiences in the major cities, mainly So...",+529616578232,11-50 empleados,"Principal
Tuxtla Gutierrez Chiapas Mx.
5 CALLE ORIENTE NORTE 424-A, TUXTLA GUTIERREZ, CHIAPAS 29000, MX",Organización de viajes,"TUXTLA GUTIERREZ, CHIAPAS",29000,Tuxtla Gutierrez
824,Prolienzo,"En Prolienzo, llevamos el arte a tus paredes. Transforma y da vida a tus espacios con nuestros hermosos cuadros decorativos 🖼️✨

Tenemos envíos gratis...",961 543 3823,51-200 empleados,"Principal
Tuxtla Gutierrez, Chiapas 29030, MX",Servicios de diseño,"Tuxtla Gutierrez, Chiapas",29030,Tuxtla Gutierrez
825,Micro Service Consult GmbH,Micro Service Consult GmbH (MSC) is a German consulting firm specialized in microfinance and SME finance as well as small business promotion. MSC was ...,,11-50 empleados,,Banca,,,Tuxtla Gutierrez
826,"DIMEN CONTRUCIONES, S.A. DE C.V.","CALLE LAJAS 197 0, Tuxtla Gutiérrez 29000, MX",,11-50 empleados,"CALLE LAJAS 197 0, Tuxtla Gutiérrez 29000, MX",Construcción,,29000,Tuxtla Gutierrez
827,Ferretera Mandiola,"Empresa 100% Chiapaneca, líder en el ramo con 40 años de experiencia, comercializamos más de 40,000 productos y artículos para Plomería, Pinturas, Ilu...",9611739393,201-500 empleados,,Comercio al por mayor,"Tuxtla Gutiérrez, Chiapas",,Tuxtla Gutierrez
829,"Fundación de Pueblos Indígenas-Mayas, A.C.","Somos una OSC enfocada en la sostenibilidad de los pueblos y comunidades indígenas, zonas arqueológicas y ecológicas, a través de modelos de desarroll...",961 335 0492,11-50 empleados,"Principal
Oficinas centrales
1 norte poniente 1908, Tuxtla Gutiérrez, Chiapas, Chiapas 29030 , MX",Organizaciones sin ánimo de lucro,"Tuxtla Gutiérrez, Chiapas, Chiapas",29030,Tuxtla Gutierrez
830,"Inside Business México, S.A. de C.V.","Nuestro objetivo es desarrollar y ofrecer soluciones a las empresas de la región basadas en comunicaciones unificadas, redes de datos, enlaces de radi...",9933100951,11-50 empleados,,Servicios y consultoría de TI,"Villahermosa, Tabasco",,Tuxtla Gutierrez
831,Evonet,"En Evonet, llevamos más de 25 años conectando personas y empresas en el Oriente de Michoacán a través de soluciones tecnológicas de vanguardia. Nos he...",+52 715 153 6454,51-200 empleados,,Telecomunicaciones,"Zitácuaro, Michoacán",,Tuxtla Gutierrez
832,Kimuul cafeteria,"Kimuul se origina de una semilla Tapachulteca en 2017, inspirada por la pasión, amor y olor al café, los hermosos paisajes de Chiapas, la tradición y ...",9615791772,11-50 empleados,,Servicios de alimentos y bebidas,"TAPACHULA, Chiapas",,Tuxtla Gutierrez
833,ASIT,Asit Tecnología en Seguridad: Expertos en soporte técnico y digitalización empresarial. Ofrecemos soluciones en reparación de sistemas y consultoría e...,9616070481,11-50 empleados,"Principal
Av. Guachipilín núm. 445. Colonia Albania Baja,
Tuxtla Gutiérrez, Chiapas 29010, MX",Consultoría y servicios a empresas,"Tuxtla Gutiérrez, Chiapas",29010,Tuxtla Gutierrez
834,KAZA construcciones,"Amplia experiencia en el desarrollo de proyectos y construcción de obras en diferentes regiones del país.
Nuestro trabajo no tiene límites, hemos edif...",9611413972,11-50 empleados,"Principal
Tuxtla Gutiérrez Chiapas
Avenida Montes Azules Fracc. Las Nube, #56 Interior 6, Tuxtla Gutiérrez, Chiapas 29020, MX",Construcción,"Tuxtla Gutiérrez, Chiapas",29020,Tuxtla Gutierrez
836,Aselec,"Misión

 Apoyar a nuestro cliente con productos tecnológicos e innovadores y servicios por conocedores y expertos en tecnologías de la información y c...",,11-50 empleados,,Servicios y consultoría de TI,"Mérida, Yucatán",,Tuxtla Gutierrez
839,GRUPO VOLGAS,"Brindar soluciones informáticas de alta especialidad desde el primer contacto, con alta disponibilidad de atención y que cumplen con los estándares re...",9613691920,11-50 empleados,,Servicios y consultoría de TI,"TUXTLA GUTIERREZ, Chiapas",,Tuxtla Gutierrez
840,FUNERARIA JARDINES DEL EDÉN,"BOULEVARD SAN CRISTÓBAL 130, Tuxtla Gutiérrez 29000, MX",,11-50 empleados,"BOULEVARD SAN CRISTÓBAL 130, Tuxtla Gutiérrez 29000, MX",Servicios para el individuo y la familia,,29000,Tuxtla Gutierrez
843,"Colegio La Paz de Chiapas, A.C.","“Somos una Institución educativa, constituida por colaboradores capacitados y comprometidos con el desarrollo académico y humanista de nuestros educan...",,51-200 empleados,"Principal
Sede
Carretera Tuxtla-Villaflores No.1170, Colonia Popular, Tuxtla Gutiérrez, Chiapas 29089, MX",Educación,"Tuxtla Gutiérrez, Chiapas",29089,Tuxtla Gutierrez
847,Surtidora de Alta Tecnología S.A. de C.V. (GrupoSAT),"Surtidora de Alta Tecnología S.A. de C.V. en sus 23 años de existencia, con sucursales en Tapachula, Chiapas y el Distrito Federal permite ofrecerle a...",,11-50 empleados,"Principal
5a. Avenida Norte Poniente #2464 Colonia Covadonga., Tuxtla Gutiérrez, Chiapas 29030, MX",Servicios y consultoría de TI,"Tuxtla Gutiérrez, Chiapas",29030,Tuxtla Gutierrez
849,RESTAURANTE IMPERIAL,"CALLE CENTRAL NORTE 263, Tuxtla Gutiérrez 29000, MX",,51-200 empleados,"CALLE CENTRAL NORTE 263, Tuxtla Gutiérrez 29000, MX",Restauración,,29000,Tuxtla Gutierrez
851,IMPORTARE.mx,"Importare.mx es una Agencia de Innovacion Tecnológica.

¿Qué quiere decir esto?

Analizamos, entendemos y creamos Soluciones Tecnológicas Innovadoras ...",,11-50 empleados,,Servicios y consultoría de TI,"Mexico City, CD.MX",,Tuxtla Gutierrez
852,Ajal Technology,"Desarrollando software de excelencia desde el año 2014, formando alianzas para entregar un software de calidad.
Consultoría, mentoría y apoyo en reclu...",5511986114,11-50 empleados,,Desarrollo de software,"Tlalpan, Mexico City",,Tuxtla Gutierrez
854,ENVÍON,"Somos la firma de consultoría más innovadora, servimos a organizaciones y empresas de diferentes industrias. Nos asociamos con nuestros clientes para ...",,51-200 empleados,"Principal
ENVIÓN OCCIDENTE
Av. Empresarios 135, Puerta de Hierro, Zapopan, Jalisco 45116, MX, ENVIÓN NORTE
Calz. Justo Sierra Nº. 2099, Altos Esquina Gómez Farias, Col. Nueva, Mexicalì, BC MX, ENVIÓN Sureste
PRL. Periferico Norte 457, Local 17, San Francisco Sabinal, Tuxtla Gutiérrez, Chiapas 29020, MX, ENVIÓN Centro
Pról. Paseo de la Reforma No. 51-8, Col. Lomas de Santa Fe. México, DF, México DF MX, ENVIÓN Bajío
Av. Armando Birlaing Nº 2008 Piso 8, Col. Centro Sur Central Park, Querétaro, Querétaro, Querétaro. MX",Consultoría y servicios a empresas,"Zapopan, Jalisco",45116,Tuxtla Gutierrez
855,"CODISEL, COORDINACIÓN DE DISTRIBUCIÓN Y SERVICIOS LOGISTICOS, S.A. DE C.V.","CALLE PRESA TINGAMBATO 0 SN, Tuxtla Gutiérrez 29040, MX",,51-200 empleados,"CALLE PRESA TINGAMBATO 0 SN, Tuxtla Gutiérrez 29040, MX",Servicios de alimentos y bebidas,,29040,Tuxtla Gutierrez
856,Plastimaq de Toluca,"Desde 1992, Plastimaq de Toluca es una empresa de desarrollo de dispositivos mecánicos, electromecánicos y electroneumáticos para la industria arneser...",722 764 8894,51-200 empleados,,Fabricación de maquinaria industrial,"Toluca, México",,Tuxtla Gutierrez
858,"ALZ CONSTRUCCIONES, S.A. DE C.V.","PRIVADA NINGUNO 4 KILÓMETRO 0, Tuxtla Gutiérrez 29000, MX",,51-200 empleados,"PRIVADA NINGUNO 4 KILÓMETRO 0, Tuxtla Gutiérrez 29000, MX",Construcción,,29000,Tuxtla Gutierrez
859,MERCANTIL DEL CONSTRUCTOR,"Mercantil del Constructor, S.A. de C.V., es una empresa fundada en 1981 en la ciudad de Tapachula, Chis.  Con presencia comercial en todo el estado de...",9616041715,201-500 empleados,,Materiales de construcción,"Tapachula, Chiapas",,Tuxtla Gutierrez
863,Moto Galería S.A. de C.V.,Comercialización de moto carros de la marca italiana Piaggio. Empresa chiapaneca con presencia en varios estados de la Republica Mexicana...,9615792751,51-200 empleados,"Principal
Sede
CHIS-102, Tuxtla Gutiérrez, Chiapas 29020, MX",Comercio al por menor de vehículos de motor,"Tuxtla Gutiérrez, Chiapas",29020,Tuxtla Gutierrez
864,Arrendadora Pura de México,"Somos una empresa que brinda el esquema apropiado de arrendamiento puro multimarca, lo que permite al cliente decidir dentro de toda la gama de provee...",9616144375,11-50 empleados,"Principal
Headquarters
Av. Dr José Esquinca Aguilar #106, Col. Sabines, Tuxtla Gutiérrez, Chiapas 29096, MX",Servicios financieros,"Tuxtla Gutiérrez, Chiapas",29096,Tuxtla Gutierrez
866,Marmoline,Somos una empresa mexicana fundada en 2004 en la ciudad de Puebla con sucursales en Tlaxcala y Chiapas. Nos especializamos en recubrimientos naturales...,,11-50 empleados,,Materiales de construcción,"Tuxtla Gutiérrez, Chiapas",,Tuxtla Gutierrez
867,APSACA Consultores S.C.,"Somos un grupo de profesionales con experiencia en distintas disciplinas, que ofrece soluciones rápidas, eficaces, eficientes e innovadoras y de bajo ...",,11-50 empleados,,Servicios medioambientales,"Tuxtla Gutiérrez, Chiapas.",,Tuxtla Gutierrez
868,"Corporación RNB, S.A. de C.V.",Corporación RNB es una empresa 100% mexicana que ofrece soluciones integrales para el equipamiento de Estaciones de Servicio con los equipos de las ma...,,201-500 empleados,"Principal
Corporativo
Av. Bernardo Reyes No. 1519 Nte., Zona Centro, Ciudad Industrial, Monterrey, Nuevo Léon 64440, MX, Carr. Panamericana No. 5528, Col. Plan De Ayala, Tuxtla Gtz, Chiapas MX, Calzada al Pacífico Km. 2.5, San Buenaventura, Toluca, Estado de México MX, Av. 14 Ote., No. 2605, Col. Miguel Negrete, Puebla, Puebla MX, Blvd. Solidaridad No. 688, Col. Granjas, Hermosillo, Sonora MX, Calz. De Las Americas No. 400, Col. Ylang Ylang, Locales 27 y 28,, Boca Del Río, Veracruz MX, Calle 22 No. 303, Col. Garcia Gieneres|, Merida, Yucatan MX",Petróleo y gas,"Monterrey, Nuevo Léon",64440,Tuxtla Gutierrez
871,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,"AVENIDA SEGUNDA NORTE ORIENTE 460 0, Tuxtla Gutiérrez 29000, MX",,11-50 empleados,"AVENIDA SEGUNDA NORTE ORIENTE 460 0, Tuxtla Gutiérrez 29000, MX",Enseñanza superior,,29000,Tuxtla Gutierrez
872,TIENDA ABARROTERA AMIGA,"CALLE LIBRAMIENTO SUR ORIENTE SN, Tuxtla Gutiérrez 29096, MX",,11-50 empleados,"CALLE LIBRAMIENTO SUR ORIENTE SN, Tuxtla Gutiérrez 29096, MX",Servicios de alimentos y bebidas,,29096,Tuxtla Gutierrez
873,Geoflux,Somos una empresa 100% mexicana dedicada a la fabricación y comercialización de productos y servicios orientados a proporcionar soluciones a proyectos...,,51-200 empleados,"Principal
Sede
Callejón Prof. Isidro Burgos #501 Col. Juan Crispin Norte , Tuxtla Gutiérrez , Chiapas 29020, MX",Construcción,"Tuxtla Gutiérrez , Chiapas",29020,Tuxtla Gutierrez
874,Wtf Publicidad y Medios,Somos una empresa mexicana generadora de ideas innovadoras publicitarias para aquellos que buscan el desarrollo comercial de su empresa. Buscamos tran...,9611214509,11-50 empleados,"Principal
Referencia: Arriba del salón Gala
Av. 5ta Norte, esquina 15 pte #1555. Frente a Herbalife, Oficina #5, Tuxtla Gutierrez, Chiapas 29030, MX",Servicios de publicidad,"Tuxtla Gutierrez, Chiapas",29030,Tuxtla Gutierrez
875,Sinco Logística,"Servicios de almacenaje, distribución, 3PL en México.",(664) 660 8192,201-500 empleados,"Principal
Camino Viejo a Tecate 16780, Tijuana, Baja California 22644, MX, Mexicali, Baja California MX, Tuxtla Gutiérrez, Chiapas MX, CALLE RIVERAS DEL ATOYAC 500, Oaxaca De Juárez 68275, MX, Cancún, Quintana Roo MX, Mérida, Yucatán MX","Transporte, logística, cadena de suministro y almacenamiento","Tijuana, Baja California",16780,Tuxtla Gutierrez
876,CHIAPLAST,"CALZADA EMILIANO ZAPATA 1316, Tuxtla Gutiérrez 29050, MX",,201-500 empleados,"CALZADA EMILIANO ZAPATA 1316, Tuxtla Gutiérrez 29050, MX",Fabricación de productos de plástico,,29050,Tuxtla Gutierrez
877,Instituto Ciudadano de Planeación Municipal de Tuxtla Gutiérrez,"El ICIPLAM es un Instituto que desde el año 2012, asesora al Gobierno Municipal de Tuxtla Gutiérrez (Chiapas, México) y a la sociedad civil en el dise...",961 61 255 11,11-50 empleados,"Principal
Sede
5ta Avenida Norte Oriente 1143, Centro de Convivencia Infantil, Pabellón 1, C.P. 29043, Tuxtla Gutiérrez, Chiapas, Tuxtla Gutiérrez, Chiapas 29043, MX",Administración pública,"Tuxtla Gutiérrez, Chiapas",29043,Tuxtla Gutierrez
878,INEF Escuela de Negocios y Emprendimiento,El Instituto Nacional de Estudios Fiscales forma agentes de cambio que estén preparados para las nuevas exigencias de la globalización....,9613026229,51-200 empleados,"Principal
Tuxtla Gutiérrez
5a. Poniente Norte No. 633., Tuxtla Gutierrez, Chiapas 29000, MX",Formación profesional y coaching,"Tuxtla Gutierrez, Chiapas",29000,Tuxtla Gutierrez
880,MexPei,"Nuestro objetivo primordial es empoderar nuevamente a los comercios familiares y locales de la comunidad, brindando la oportunidad de competir con tie...",,11-50 empleados,"Principal
Mérida, Yucatán MX, Tuxtla Gutiérrez, Chiapas MX, Guadalajara, Jalisco MX, Oaxaca de Juárez, Oaxaca MX, Puebla de Zaragoza, Puebla MX, Mazatlán, Sinaloa MX, Valle Hermoso, Tamaulipas MX",Servicios financieros,"Mérida, Yucatán",,Tuxtla Gutierrez
881,INDUSTRIAS AGROPECURIAS DE CALIDAD S.A DE C.V (IACSA),Somos una empresa dedicada a la elaboración de productos farmacéuticos veterinarios enfocados al cuidado de las necesidades actuales en materia de pro...,,11-50 empleados,,Fabricación de productos químicos,"Zapopan, Jalisco",,Tuxtla Gutierrez
882,Global Transfer MX,Conoce nuestros servicios y más de nosotros en globaltransfer.com.mx,,11-50 empleados,"Principal
Sede
Boulevard Belisario Domínguez 2008, Tuxtla Gutierrez, Chiapas 29030, MX",Banca,"Tuxtla Gutierrez, Chiapas",29030,Tuxtla Gutierrez
887,Altcel,"Somos un Operador Móvil Virtual (OMV), ofrecemos servicios 4.5G LTE de voz y datos de alta velocidad.

- Telefonía Móvil
- Internet Móvil (Mifi)
- Int...",55 9302 8235,51-200 empleados,"Principal
Sede
Calle 9 Poniente Norte #1120, Col. Vista Hermosa, Tuxtla Gutiérrez , Chiapas 29030, MX",Telecomunicaciones,"Tuxtla Gutiérrez , Chiapas",29030,Tuxtla Gutierrez
889,Tribunal de Justicia Administrativa del Estado de Chiapas,"Como parte del Sistema de anticorrupción del Estado se instituye el Tribunal de Justicia Administrativa del Estado de Chiapas, dotado de plena autonom...",,51-200 empleados,"Principal
Boulevard Belisario Domínguez 1713 | Colonia Xamaipak
Tuxtla Gutiérrez, Chiapas 29067, MX",Administración de justicia,"Tuxtla Gutiérrez, Chiapas",29067,Tuxtla Gutierrez
890,ASEFIMEX,"AVENIDA CENTRAL ORIENTE 1487 A, Tuxtla Gutiérrez 29000, MX",,11-50 empleados,"AVENIDA CENTRAL ORIENTE 1487 A, Tuxtla Gutiérrez 29000, MX",Banca,,29000,Tuxtla Gutierrez
891,SISTEMA CHIAPANECO DE RADIO TELEVISION Y CINEMATOGRAFIA,"SISTEMA CHIAPANECO DE RADIO TELEVISION Y CINEMATOGRAFIA is a broadcast media company based out of Tuxtla Gutiérrez, Mexico....",9616170500,201-500 empleados,"AVENIDA LAUREL SN, Tuxtla Gutiérrez 29039, MX",Producción y distribución audiovisual,,29039,Tuxtla Gutierrez
893,Serendipity Diplomados Online,"Somos un centro de formación y desarrollo humano, que ofrece servicios psicológicos, así como formación en línea y presencial, en el campo de la psico...",961 117 6570,11-50 empleados,"Principal
Sede
16A Oriente Norte #170, Col. Centro, Tuxtla Gutiérrez, Chiapas 29000, MX",Proveedores de e-learning,"Tuxtla Gutiérrez, Chiapas",29000,Tuxtla Gutierrez
895,Impresionante del Sureste,"Impresión de materiales como lonas, viniles, rígidos, papeles, telas, entre otros.",961 359 6196,11-50 empleados,"Principal
Sede
Calz. Emiliano Zapata 1000, Terán,, Tuxtla Gutiérrez, Chiapas 29050 , MX",Servicios de impresión,"Tuxtla Gutiérrez, Chiapas",29050,Tuxtla Gutierrez
897,Universidad ITE,"Misión:
Nuestra misión como universidad es contribuir a la formación académica de nuestros alumnos, basándonos en planes de estudios actualizados y pr...",+529616580120,11-50 empleados,,Enseñanza superior,"Tuxtla Gutiérrez, Chiapas",,Tuxtla Gutierrez
901,Matrix Rines y Llantas,"Somos una empresa de distribución de las mejores marcas en rines, llantas y accesorios automotrices. Que está comprometida a desarrollar su activad de...",,11-50 empleados,"Principal
Matriz
9a Sur y 4a Oriente, Col Obrera, Tuxtla Gutierrez, Chiapas 29080, MX",Comercio al por menor,"Tuxtla Gutierrez, Chiapas",29080,Tuxtla Gutierrez
902,"Instituto de Administración Pública del Estado de Chiapas, A.C.","Nuestro misión es contribuir al fortalecimiento de la administración y la gestión pública en el estado de Chiapas, a través de la impartición del cono...",,51-200 empleados,"IAPChiapas
Libramiento Norte Poniente 2718, Fracc. Ladera de la Loma, Tuxtla Gutiérrez, Chiapas 29026, MX",Administración pública,"Tuxtla Gutiérrez, Chiapas",29026,Tuxtla Gutierrez
903,PUNTOS AUDIOVISUALES,"Somos una empresa Mexicana dedicada a la renta de equipo de Audio, video y cómputo, especializados en congresos y convenciones. 

Nuestra prioridad es...",9616131756,11-50 empleados,"Principal
Corporativo
29038, Calle Lomas 421, Fracc. La Gloria, Tuxtla Gutiérrez, Chiapas 29038, MX",Servicios de eventos,"Tuxtla Gutiérrez, Chiapas",29038,Tuxtla Gutierrez
905,Grupo AEXA,"Grupo AEXA es una empresa orgullosamente chiapaneca, dedicada al de transporte de pasajeros, mensajería y paquetería en los estados de Chiapas, Oaxaca...",52 (961)6385018,201-500 empleados,"Principal
Sede
9a sur y Calzada Caminera, Terminal Autobuses AEXA Número 2044, Tuxtla Gutiérrez, Chiapas 29090, MX",Transporte terrestre en camión,"Tuxtla Gutiérrez, Chiapas",29090,Tuxtla Gutierrez
906,SOLAREASY S.A DE C.V.,En Solareasy somos especialistas en generación de energía con la utilización de paneles solares. Conectamos los paneles a la red eléctrica existente p...,,11-50 empleados,"Principal
Blvd. Belisario Dominguez #2077 int. 202, tercer piso, Penipak, 29060 Tuxtla Gutiérrez, Chis.
Boulevard Belisario Dominguez #2077 int. 202, Tuxtla Gutierrez, Chiapas 29060, MX",Construcción,"Tuxtla Gutierrez, Chiapas",29060,Tuxtla Gutierrez
907,WiFri,"WiFri es una Plataforma de Comunicación Digital 100% Mexicana. 
Proporcionamos el servicio de Internet Gratuito en Espacios Públicos y Comerciales. Ut...",,11-50 empleados,"Principal
Sede
Av. 4a Sur esquina con 1a Ote , 213, Tuxtla Gutiérrez, Chiapas 29040, MX",Servicios de publicidad,"Tuxtla Gutiérrez, Chiapas",29040,Tuxtla Gutierrez
908,ERGY Soluciones Energéticas,"dedicada a ofrecer productos y servicios a nivel Residencial, Comercial e Industrial. Nuestra planeación y diseños es realizada por profesionistas bas...",9616912275,51-200 empleados,"Principal
Sede
Avenida Zacatecas 446, 446, Tuxtla Gutiérrez, Chiapas 29030, MX",Fabricación de semiconductores de energías renovables,"Tuxtla Gutiérrez, Chiapas",29030,Tuxtla Gutierrez
909,Reject Media,"Somos una agencia de Publicidad y Social Media con más de 30 años de experiencia en el sector publicitario, Reject media nace como una evolución y cre...",9613460770,11-50 empleados,"Principal
Frente a la prepa 7
Boulevard Belisario Domínguez, Col. Jardines de Tuxtla, 4808 A, Tuxtla Gutiérrez, Chiapas 29020, MX",Producción multimedia,"Tuxtla Gutiérrez, Chiapas",29020,Tuxtla Gutierrez
910,Seminuevos Farrera,"Somos tu mejor opción en Autos Seminuevos.
Pertenecemos a Grupo Farrera, con más de 85 años en el mercado.
Manejamos todas las marcas automotrices del...",5561673891,501-1000 empleados,"Principal
Sede
Tuxtla Gutiérrez, Chiapas 29000, MX",Comercio al por menor,"Tuxtla Gutiérrez, Chiapas",29000,Tuxtla Gutierrez
912,POLIDIAGNÓSTICO,"CALLE UNDÉCIMA ORIENTE NORTE 0 SN, Tuxtla Gutiérrez 29000, MX",,11-50 empleados,"CALLE UNDÉCIMA ORIENTE NORTE 0 SN, Tuxtla Gutiérrez 29000, MX",Hospitales y atención sanitaria,,29000,Tuxtla Gutierrez
913,Risk Top Tactical,"Somos una boutique especializada en ropa y accesorios tácticos y de deportes de aventura. Brindamos a nuestros clientes prendas de las mejores marcas,...",,11-50 empleados,,Fabricación de productos textiles,"Mérida, Yucatán",,Tuxtla Gutierrez
916,IBIZA NIGHT CLUB,"CALLE DÉCIMA QUINTA PONIENTE NORTE 159, Tuxtla Gutiérrez 29030, MX",,11-50 empleados,"CALLE DÉCIMA QUINTA PONIENTE NORTE 159, Tuxtla Gutiérrez 29030, MX",Restauración,,29030,Tuxtla Gutierrez
918,Suministros Tuxtla S.A. de C.V.,"Ubicados en el centro de Tuxtla Gutiérrez, nos especializamos en la provisión de consumibles de oficina y la más reciente tecnología para empresas y p...",9616113322,11-50 empleados,"Oficinas Centrales
Segunfa Sur Poniente 1184 Col Centro, Tuxtla Gutierrez, Chiapas 29000, MX",Servicios y consultoría de TI,"Tuxtla Gutierrez, Chiapas",29000,Tuxtla Gutierrez
