id ×,Nombre ×,Resumen ×,Telefono ×,Tamano ×,Ubicacion ×,Sector ×,Sede ×,Codigo_postal ×,Ciudad ×
785,LINEAS,"Empresa líder en venta de ropa accesible en México, para mujeres de entre 13 y 62 años ofreciendo ropa y servicio de alta calidad, manteniendo al clie...",,201-500 empleados,"Principal
ALLENDE
Tacuba 76 Col. Centro Del. Cuauhtemoc C.P. 06000, México D.F. - Zona Centro, Tienda Allende, CDMX, CDMX 06000, MX, SANTIN
carretera Toluca Naucalpan 1101 27-a y 28-a col. san mateo, Atzacatipan, Toluca C.P. 50200, Estado de México, SANTIN, Toluca, Estado de México, Toluca, Estado de México 50200, MX, EL CAMBIO
Americas Veracruz Av. Ruiz Cortinez no 3495, Col. Centro Plaza Américas loc. 60, Municipio Boca del Rio C.P. 94299, Veracruz, EL CAMBIO, Boca del Rio, Veracruz, Boca del Rio, Veracruz 94299, MX, LA CAMPECHANA
CENTRO COMERCIAL GALERIAS CAMPECHE - AV. PEDRO SAENZ DE BARRADO S/N ESQUINA AVENIDA DARSENA No. 245 C.P. 24020, Campeche, LA CAMPECHANA, Campeche, Campeche 24020, MX, CAMPECHE
CALLE 53 No. 13 POR 10, COL. CENTRO HISTÓRICO C.P. 24000, Campeche, CAMPECHE, Campeche, Campeche 24000, MX, FORTUNA
Av. Fortuna Eje 4 Norte No. 334, Int. 3, Col. Magdalena de las Salinas, Gustavo A. Madero C.P. 07370, CDMX, FORTUNA, CDMX, CDMX 07370, MX, INDEPENDENCIA
MELCHOR OCAMPO No. 171, ESQ. INDEPENDENCIA, COL. CENTRO, VERACRUZ ENTRE FRANCISCO CANAL Y GRAL PRIM C.P. 91700, Veracruz, INDEPENDENCIA, CENTRO, VERACRUZ, CENTRO, VERACRUZ 91700, MX, COATZACOALCOS
Calle Juárez # 308 Loc. C, Col. Centro, Coatzacoalcos C.P. 96400, Veracruz, COATZACOALCOS, Coatzacoalcos, Veracruz, Coatzacoalcos, Veracruz 96400, MX, CUAUTLA
Los bravos no. 25 entre Miguel Ramirez y Efren m. Tavera. col. Cuatla centro C.P. 62740, Morelos, CUAUTLA, Cuautla , Morelos, Cuautla , Morelos 62740, MX, CUERNAVACA
Vicente Guerrero no. 19 loc. d col. Cuernavaca centro, C.P. 62000, Cuernavaca Morelos, CUERNAVACA, Cuernavaca Morelos, Cuernavaca Morelos 62000, MX, ARAGON
Plaza Aragon - av central, 120 loc c 194, Ciudad azteca, 3ra secc, Ecatepec C.P. 55120, Estado de México, ARAGON, Ecatepec, Estado de México, Ecatepec, Estado de México 55120, MX, LA META
Centro Comercial Cosmopol Vía José López Portillo #1 San Francisco Coacalco Coacalco de Berriozabal C.P. 55700, Estado de México, LA META, Estado de México, Estado de México 55700, MX, ZUMPANGO
Carretera Zumpango Los Reyes Acozac No. 2000, Col. Buenavista, Zumpango C.P. 55600, Estado de México, ZUMPANGO, Zumpango, Estado de México 55600, MX, CENTRO MAX BAJÍO
Blvd. Adolfo López Mateos Ote, número 2518, Col. Jardines de Jerez, León C.P. 37530, Guanajuato, Tienda Centro Max , Guanajuato, Guanajuato 37530, MX, SENDERO
Plaza Sendero Toluca - av. paseo tollocÁn y boulevard aeropuerto, corredor industrial loc-23 anexo c, municipio de lerma C.P. 52000, Estado de México, SENDERO, Lerma, Estado de México, Lerma, Estado de México 52000, MX, LA ESPALDA
CALLE 63 No. 486 B ENTRE 56 Y 58, COL. CENTRO, MÉRIDA C.P. 97000, Yucatán, LA ESPALDA, MÉRIDA Yucatán, MÉRIDA Yucatán 97000, MX, EL MERCADO
CALLE 65 No. 466 LOC. A ENTRE 54 Y 56, COL. CENTRO, MÉRIDA C.P. 97000, Yucatán, EL MERCADO, MÉRIDA Yucatán, MÉRIDA Yucatán 97000, MX, MERIDA LAS AMERICAS
PLAZA LAS AMERICAS - CALLE 21 #327 INT. E 05-06, COL. MIGUEL HIDALGO, MÉRIDA C.P. 97229, Yucatán, MERIDA LAS AMERICAS, MÉRIDA Yucatán, MÉRIDA Yucatán 97229, MX, GRAN PLAZA
PLAZA GRAN PLAZA - CALLE 75 #196 INT 228 A, MONTES D AME, MÉRIDA C.P. 97115, Yucatán, GRAN PLAZA, MÉRIDA Yucatán, MÉRIDA Yucatán 97115, MX, MERIDA
CALLE 60 NO. 508, COL. CENTRO, ENTRE 63A Y 65, MÉRIDA C.P. 97000, Yucatán, MERIDA, MÉRIDA Yucatán, MÉRIDA Yucatán 97000, MX, LA ESQUINA
CALLE 58 #530 B-1 COL. CENTRO, ENTRE 63A Y 65, MÉRIDA C.P. 97000, Yucatán, LA ESQUINA, MÉRIDA Yucatán, MÉRIDA Yucatán 97000, MX, LA L
Reforma # 338 Col. Centro. C.P. 72000, Puebla, LA L, Puebla, Puebla 72000, MX, PUEBLA
CALLE 5 DE MAYO No. 205, COL. CENTRO C.P. 72000, Puebla, PUEBLA, PUEBLA, PUEBLA 72000, MX, TULUM
AV TULUM SP MZ 63 MZ 5 LOTE 9 ENTRE 2 Y 6, CANCÚN C.P. 77504, Quintana Roo, TULUM, Quintana Roo, Quintana Roo 77504, MX, CANCÚN
PLAZA LAS AMERICAS - SUPER MZ 7 MZ 9 LOC. 17, MUNICIPO BENITO JUÁREZ, CANCÚN C.P. 77500, Quintana Roo, CANCÚN, Quintana Roo, Quintana Roo 77500, MX, GUSTAVO BAZ
Centro Comercial Carso Tlalnepantla Sor Juana Ines de la Cruz No. 280 Col. San Lorenzo, GUSTAVO BAZ, Tlalnepantla de Baz, Tlalnepantla de Baz 54033, MX, LAS VEGAS
Calle Mariano Matamoros No. 100-A TOLUCA C.P. 51760, Estado de México, LAS VEGAS, TOLUCA, Estado de México, TOLUCA, Estado de México 51760, MX, LA GUTIERREZ
1era. Poniente Sur No. 272 A, entre 1era Sur Poniente y 2da. Sur Poniente, Col. Centro, Tuxtla Gutiérrez C.P. 29000, Chiapas, LA GUTIERREZ, Tuxtla Gutiérrez, Tuxtla Gutiérrez 29000, MX, TUXTLA
Plaza Galerias Boulevard - Boulevard Belisario Domínguez # 1861 Loc E6 y E7, Tuxtla Gutiérrez C.P. 29056, Chiapas, TUXTLA, Tuxtla Gutiérrez Chiapas, Tuxtla Gutiérrez Chiapas 29056, MX, VERACRUZ CENTRO
Calle independencia no. 1443 entre Esteban Morales y Mariano Arista col. centro C.P. 91700, Veracruz, VERACRUZ CENTRO, Veracruz, Veracruz 91700, MX, VILLA II
PLAZA LAS AMERICAS, AV. RAMON MENDOZA 102, LOC. 7 COL TIERRA COLORADO, VILLAHERMOSA C.P. 860029, Tabasco, VILLA II, VILLAHERMOSA Tabasco, VILLAHERMOSA Tabasco 860029, MX, VILLA CENTRO
CALLE JUÁREZ #423 ENTRE LERDO Y ZARAGOZA, COL. CENTRO VILLAHERMOSA C.P. 86000, Tabasco, VILLA CENTRO, VILLAHERMOSA Tabasco, VILLAHERMOSA Tabasco 86000, MX, XALAPA CENTRO
Dr. Rafael Lucio 21 loc-23 entre Juan de la luz Enriquez y Benito Juarez. col. centro, XALAPA C.P. 91000, Veracruz, XALAPA CENTRO, XALAPA Veracruz, XALAPA Veracruz 91000, MX, XALAPA
PLAZA CRYSTAL - CALLE LAZARO CARDENAS S/N LOC 7 Y 8 D, COL. ENCINAL, XALAPA C.P. 91180, Veracruz, XALAPA, XALAPA Veracruz, XALAPA Veracruz 91180, MX",Comercio al por menor de prendas de vestir y moda,"CDMX, CDMX",06000,Tuxtla Gutierrez
798,INDASA,"Somos una empresa mexicana de productos derivados del acero y comprometida con el medio ambiente, nuestros colaboradores y el mercado. Buscando la inn...",222 281 2000,201-500 empleados,,Comercio al por mayor de materiales de construcción,"Puebla, Puebla",,Tuxtla Gutierrez
788,Agroveterinaria La Potranca,"Somos una empresa 100% mexicana dedicada a mejorar la productividad y eficiencia del sector agropecuario, así como a satisfacer las necesidades de nue...",,51-200 empleados,"Principal
Avenida Juan de la Luz Enriquez 312, Lerdo de Tejada, Veracruz 95280, MX, 5ta Sur #2430-B casi esquina con 23 Poniente., Tuxtla Gutiérrez, Chiapas 29060, MX, Independencia 21-A Col. Centro, Tuxtepec, Oaxaca 68300, MX, Lerdo de Tejada #205, Col. Centro, Macuspana, Tabasco 86700, MX, Boulevard Adolfo Ruíz Cortines #1810, Colonia Carrizal, Villahermosa, Tabasco 86100, MX, Calle Tampico #402 entre Nayarit y Puebla, Col. Guadalupe, Tampico, Tamaulipas MX, Porfirio Diaz #302 Col. El Zapotal, Acayucan, Veracruz 96000, MX, Miguel Hidalgo #104, Col. Zapotal, Acayucan, Veracruz 96039, MX, Avenida Urano #15 Col. Joyas de Mocambo, Boca del Río, Veracruz 94294, MX, Av. Raúl Sandoval #378 A, Col. Centro, Cd. Isla, Veracruz 95641, MX, Av. 11 #1025, Col. San José, Córdoba, Veracruz 94500, MX, Independencia #700, local 1 entre Juárez y callejón de la Parroquia. Col. Centro, Playa Vicente, Veracruz 95600, MX, Calle 4 #413, Col. Cazones. Entre Av. Uno y Municipio Libre, Poza Rica, Veracruz 93230, MX, C. Boulevard 5 de Febrero S/N, Col. 1° de Mayo, San Andrés, Veracruz 95700, MX, La Victoria. José Luis Cabildo S/N, San Andrés Tuxtla, Veracruz 95801, MX, Carretera Federal México-Nautla S/N, Col. Centro. Entre calles Juan de Dios Peza y 16 de Septiembre, San Rafael, Veracruz 93620, MX, 16 de Septiembre #908, entre Juárez y Serdán. Col. Centro, Tierra Blanca, Veracruz 95100, MX, Revolución No. 433, Col. del Maestro, Xalapa, Veracruz 91030, MX, Calle Francisco J. Moreno #59, Col. Centro. Entre calle Libertad y Úrsulo Galván, Ángel R. Cabada, Veracruz MX, Calle 42 #196 entre calles 23 y 27. Fracc. Linda Vista, Chenku, Mérida, Yucatán 97219, MX",Ganadería,"Lerdo de Tejada, Veracruz",95280,Tuxtla Gutierrez
789,Instituto Tecnológico Nacional de México campus Tuxtla Gutiérrez,"Institución de Excelencia en la Educación Superior Tecnológica del Sureste, comprometida con el desarrollo socioeconómico sustentable de la región....",(961)6150461,51-200 empleados,"Principal
Carretera Panamericana Km. 1080, Tuxtla Gutiérrez, Chiapas 29050, MX",Enseñanza superior,"Tuxtla Gutiérrez, Chiapas",29050,Tuxtla Gutierrez
792,Grupo Pereyra,"Empresa 100% mexicana con más de 25 años de experiencia en el servicio de abastecimiento a empresas privadas y gubernamentales.

Fundada en el año 199...",993 353 5727,51-200 empleados,,Fabricación de alimentos y bebidas,"Villahermosa, Tabasco",,Tuxtla Gutierrez
796,Universidad Pablo Guardado Chávez,"31 años formando profesionales con valores, conocimientos académicos y actitud emprendedora. No arriesgues tu futuro estudia con nosotros Hoy....",(961) 614 11 12,201-500 empleados,"Principal
Campus Chiapas
Libramiento Norte Oriente #3450, Tuxtla Gutiérrez, Chiapas 29040, MX",Enseñanza superior,"Tuxtla Gutiérrez, Chiapas",29040,Tuxtla Gutierrez
799,Holiday Inn Tuxtla,Somos el hotel más grande de Chiapas con 219 habitaciones y la alberca más grande de toda la ciudad. Contamos con 14 salones para eventos con capacida...,,201-500 empleados,"Principal
Holiday Inn Tuxtla
Boulevard Belisario Domínguez Km 1081 C.P. 29000, Tuxtla Gutiérrez, Chiapas 29000, MX",Organización de viajes,"Tuxtla Gutiérrez, Chiapas",29000,Tuxtla Gutierrez
800,Instituto Oftavisión,"El Instituto Oftavisión es una red de clínica oftalmológicas dedicadas al diagnóstico y tratamiento para el cuidado de los ojos, con presencia en trec...",81 2002 5252,201-500 empleados,"José María No. 150 entre calle 6ta y 7ma ex ejido Chapultepec, C.P. 22785, Ensenada, Baja California, México.
Ensenada, Baja California 22785, MX, Boulevard Ángel Albino Corzo No. 1359 Col. El Retiro, C.P. 29040, Tuxtla Gutierrez, Chiapas, México.
Tuxtla Gutiérrez, Chiapas 29040, MX, Calle 62, Colonia Centro, Cp. 97000
Mérida, Mérida 97000, MX, Álvaro Obregón #23 Zona Centro Ciudad Valles, San Luis Potosí, Ciudad Valles, Mexico
Ciudad Valles, San Luis Potosí MX, Guillermo Prieto No. 811 norte Col. Centro, C.P. 81200, Los Mochis, Sinaloa, México.
Los Mochis, Sinaloa 81200, MX, Rafael Buelna No. 202 Int. 15 Hacienda Las Cruces, C.P. 82126, Mazatlán, Sinaloa, México.
Mazatlán, Sinaloa 82126, MX, Periférico Norte No. 175 Esq. Gral. Bernardo Reyes Plaza Reyes Col. Jesús García C.P. 83140 Hermosillo, Sonora.
Hermosillo, Sonora 83140, MX, Carretera federal Cárdenas-Comalcalco km 18 poblado Carlos Rovirosa, C.P. 86680, Cunduacán, Tabasco, México.
Cunduacán, Tabasco 86680, MX, Boulevard López Mateo #121, Colonia Unidad Nacional, Cp. 89410
Ciudad Madero, Tamaulipas 89410, MX, Calle Pedro María Anaya #398, Colonia San Francisco, Cp. 87050
Ciudad Victoria, Tamaulipas 87050, MX, Zaragoza 3 Col. Centro Esq. Zósimo Pérez Castañeda. C.P. 92800, Túxpan de Rodríguez Cano, Veracruz, México.
Tuxpan, Veracruz 92800, MX",Salud y servicios sociales,"Ciudad Victoria, Tamaulipas",22785,Tuxtla Gutierrez
801,Grupo Empresarial Coyatoc,"Grupo Empresarial Coyatoc es fundado en 1989 con oficinas centrales en Tuxtla Gutiérrez, capital del estado de Chiapas, México.

Nuestro campo de acci...",9616182266,51-200 empleados,,Construcción,"Tuxtla Gutiérrez, Chiapas",,Tuxtla Gutierrez
804,Mundo Joven Estudios en el Extranjero,"Somos una agencia especializada de estudios en el extranjero respaldada por 20 años de experiencia, más de 40 sucursales en la República Mexicana y pr...",01 800 265 78 11,51-200 empleados,"Principal
Live&Learn Condesa
Eje 3 Sur Av. Baja California #261 Col. Hipódromo Condesa. México DF, 06100, 5to piso., Tel. 68 20 99 96 | 01 800 265 78 11 • Whatsapp: 5539082548 • mail: live_callcenter@mundojoven.com, Cuauhtémoc, Ciudad de México 06100, MX, Live&Learn Aguascalientes
Blvd. Licenciado Luis Donaldo Colosio Murrieta 400, Tel. 449 251 72 81 | 449 251 72 82 | 449 251 72 83 • mail: aguascalientes@mundojoven.com, Aguascalientes, Aguascalientes 20110, MX, Live&Learn Ensenada
Viajes Kinessia. Calle Delante 314-292. Fracc. Playa Ensenada., Tel. 646 152 18 00 • mail: j.cuevas@mundojoven.com, Ensenada, Baja California 22880, MX, Live&Learn Tuxtla Guitérrez
11 Poniente Sur, no. 1296. Fracc. Las Terrazas., Tel. 961 613 3560 • mail: tuxtla@mundojoven.com, Tuxtla Guitérrez, Chiapas 29060, MX, Live&Learn Chihuahua
Fashion Mall. Periférico de la Juventud 3501 Local U72, Fraccionamiento Puerta de Hierro, Tel. (614) 4304141, 4304142 • mail: chihuahua@mundojoven.com, Campestre-Lomas, Chihuahua 31207, MX, Live&Learn Insurgentes Sur
Avenida Insurgentes Sur 1510, Tel. 55 56 61 32 33 • mail: insurgentes@mundojoven.com, Benito Juárez, Ciudad de México 01020, MX, Live&Learn Revolución
Av. Revolución 624, entre calle 27 y 25, Col. San Pedro de los Pinos, Tel. 6843 0448 | 6843 0447 | 6843 0446 • mail: revolucion@mundojoven.com, Benito Juárez, Ciudad de México 03800, MX, Live&Learn Coapa
Canal de Miramontes No. 2065. Fraccionamiento los Girasoles, entre Calzada del Hueso y Calzada de las Bombas, Tel. 55 56 77 79 17 | 55 56 77 79 23 | 55 56 78 06 70 | 55 56 79 76 65 • mail: coapa@mundojoven.com.mx, Coyoacán, Ciudad de México 04920, MX, Live&Learn Copilco
Calle Arquitectura No. 56 A, Col. Copilco Universidad, Tel. 55 50 54 20 | 55 54 45 94 | 55 54 52 26 | 55 54 71 57 • mail: unam@mundojoven.com, Coyoacán, Ciudad de México 04360, MX, Live&Learn Roma Norte
Calle Durango no.208-b Col. Roma Norte, Tel. 55142037 | 55115826 | 52070084 • mail: a.pina@mundojoven.com, Cuauhtémoc, Ciudad de México 06700, MX, Live&Learn Zócalo
Guatemala 4. Col. Centro., Tel. 55 55 18 17 55 • mail: catedral@mundojoven.com, Cuauhtémoc, Ciudad de México 06000, MX, Live&Learn Lindavista
Av. Montevideo 171. Col. Lindavista, Tel. 55 55 86 38 10 | 55 55 86 37 97 | 55 56 62 3514 • mail: lindavista@mundojoven.com, Gustavo A. Madero, Ciudad de México 07300, MX, Live&Learn San Jerónimo
Héroes de Padierna 132. Loc. 58. Col. San Jerónimo Lidice, Tel. 55 56 68 38 10 | 55 56 83 88 17 | 55 56 83 79 38 • mail: sanjeronimo@mundojoven.com, Magdalena Contreras, Ciudad de México 10200, MX, Live&Learn Polanco
Eugenio Sue 342, esq. Homero. Col. Polanco, Tel. 55 52 50 71 91 • polanco@mundojoven.com, Miguel Hidalgo, Ciudad de México 11560, MX, Live&Learn Aeropuerto
Aeropuerto de la Cd. de México , Terminal 1, Llegadas Internacionales E1, Planta baja entre puerta 7 y 8, Tel. 55 25 99 01 55 | 55 25 99 01 54 • mail: aeropuerto@mundojoven.com, Venustiano Carranza, Ciudad de México 15620, MX, Live&Learn Santa Fe
Circuito Guillermo Gonzalez Camarena 1205, esquina Ernesto Dominguez Local B25, Tel. (999)9416349 • mail: h.gonzalez@mundojoven.com, Álvaro Obregón, Ciudad de México 01219, MX, Live&Learn Saltillo
Blvd. Musa de León N°951 Loc. 40 A Residencial Los Pinos, Tel. 844 165 04 00 • mail: saltillo@mundojoven.com, Saltillo, Coahuila 25198, MX, Live&Learn Torreón
Lerdo de Tejada 902, col. Centro, Tel. 871 229 31 01 | 871 229 31 09 • mail: torreon@mundojoven.com, Torreón, Coahuila 27000, MX, Live&Learn Durango
Blvd. Guadiana 216 - Int 10, Col. Fracc. Lomas del Parque, Tel. 6181303454 - 52 • mail: durango@mundojoven.com, Durango, Durango 34100, MX, Live&Learn Satélite
Blvd. Manuel Ávila Camacho 1230, esq. Circuito Economistas. Loma Suave, , Tel. 55 53 93 98 92 • mail: satelite@mundojoven.com, Cd. Satélite, Estado de México 53050, MX, Live&Learn Interlomas
Centro Comercial Altika. Palma Criolla #14, Col. Palmas Altas, Tel. 55 52 90 97 03 | 55 52 90 96 04 • mail: interlomas@mundojoven.com, Huixquilucan, Estado de México 52778, MX, Live&Learn Toluca
M. Pino Suárez Sur 800. Col. Cuauhtémoc, Tel. 722 318 4570 | 722 318 4571 • mail: toluca@mundojoven.com, Toluca, Estado de México 50130, MX, Live&Learn Celaya
Blvd Adolfo López Mateos 1245 LOCAL 14 Jardines de Celaya 1ra Sec Celaya, Tel. (461) 617 2014 y (461) 159 6024 • mail: celaya@mundojoven.com, Celaya, Guanajuato 38080, MX, Live&Learn León
Blvd. Campestre 1305. Local A. Col. Valle del Campestre, Tel. 477 779 77 50 | 477 779 77 51 | 477 717 82 09 | 477 717 45 98 | 477 211 37 21 • mail: leon@mundojoven.com, León, Guanajuato 37160, MX, Live&Learn Pachuca
Av. Revolución Esq. 16 Enero. Col. Periodista, Pachuca de Soto. , Tel. (771) 714 6236, (771) 714 8767, (771) 714 791 • mail: pachuca@mundojoven.com, Pachuca, Hidalgo 42060, MX, Live&Learn Guadalajara Av Vallarta
Av. Vallarta 2440, loc. D15. Col. Arcos de Vallarta, Tel. 33 36 30 91 86 | 33 36 30 95 02 | 33 36 30 95 03 | 33 36 30 95 04 • mail: guadalajara@mundojoven.com, Guadalajara, Jalisco 44130, MX, Live&Learn Guadalajara Providencia
Florencia 2818, Local 10 Esq. Ruben Dario Providencia, Tel. (33) 2471 - 8900 • mail: gdlprovidencia@mundojoven.com, Guadalajara, Jalisco 44630 , MX, Live&Learn Guadalajara Plaza Ciudadela
Av. Moctezuma, calle Labna y Av. Patria 1437. LM 81. Col. Jardines del Sol, Tel. 36 32 35 30 | 36 32 33 96 • mail: gdlciudadela@mundojoven.com, Zapopan, Jalisco 45050, MX, Live&Learn Morelia
Plaza Comercial Prados Camelinas. Av. Camelinas No. 2630. Local 4. Col. Prados del Campestre, Tel. 443 314 5189 | 443 102 1372 • mail: morelia@mundojoven.com, Morelia, Michoacán 58297 , MX, Live&Learn Cuernavaca
Local 3 de Plaza Citiplaza. Av. Río Mayo No. 200 esq. Chilpancingo. Col. Vista Hermosa, Tel. 777 318 67 25 | 777 318 69 27 | 777 318 7348 • mail: cuernavaca@mundojoven.com, Cuernavaca, Morelos 62290, MX, Live&Learn Tec Monterrey Campus MTY
Ave Eugenio Garza Sada 2501 Sur, Centro Estudiantil 1° piso oficina 102., Tel. 81 8358 5424 • mail: tecmty@mundojoven.com, Monterrey, Nuevo León 64849, MX, Live&Learn Monterrey Cumbres
Av. Paseo de los leones 1205 Interior 13, Cumbres 1er sector. , Tel. 81 8348 1001 | 81 8348 1002 | 81 8348 1003 • mail: cumbres@mundojoven.com, Monterrey, Nuevo León 64600, MX, Live&Learn Monterrey Tecnológico
Eugenio Garza Sada 3044. Loc. 8 Altos. Entre Rosario y Quito, a dos cuadras del TEC. Col. Altavista., Tel. 81 1234 4500 | 81 1234 4501 • mail: monterrey@mundojoven.com, Monterrey, Nuevo León 64840, MX, Live&Learn Monterrey Valle
Av. Vasconcelos Oriente 345. Loc. 206. Col. Santa Engracia, San Pedro Garza García. Entre Rosales y Álamos, Plaza Tanarah., Tel. 81 8378 4310 • mail: monterreyvalle@mundojoven.com, San Pedro Garza García, Nuevo León 66267, MX, Live&Learn Oaxaca
Murguia #500-A Esq. Pino suarez Col.Centro, Tel. 951 501 56 56 • mail: oaxaca@mundojoven.com, Oaxaca, Oaxaca 68000, MX, Live&Learn Puebla La Paz
Rosendo Márquez 21. Col. La Paz. Puebla, México, Tel. 222 231 8240 • mail: puebla@mundojoven.com, Puebla, Puebla 72160, MX, Live&Learn Puebla Plaza W
Plaza W, local 205. Vía Atlixcáyotl 3248. San Andrés Cholula, Tel. 222 210 3740 | 222 409 9800 • mail: puebla@mundojoven.com, Puebla, Puebla 72810, MX, Live&Learn Querétaro
Blvd. Bernardo Quintana No. 9. Loc. 6. Col. Bosques del Acueducto, Tel. 442 295 9690 | 442 295 9691 • mail: queretaro@mundojoven.com, Querétaro, Querétaro 76020, MX, Live&Learn Cancún
Av. Uxmal 25, a una cuadra de la estación ADO, Tel. 998 271 47 40 • mail: cancun@mundojoven.com, Cancún, Quintana Roo 77500, MX, Live&Learn Playa del Carmen
Calle 1 Sur Mz 28 Lt 6 Interior Loc 9 Col Centro en Plaza Yamaha, Tel. (984) 147 6425 | (984) 147 6436 • mail: playadelcarmen@mundojoven.com, Playa del Carmen, Quintana Roo 77710, MX, Live&Learn San Luis Potosí
Av. Venustiano Carranza 2325. Local 1. Col. Polanco, Tel. 444 151 30 12 | 444 151 30 14 • mail: slp@mundojoven.com, San Luis Potosí, San Luis Potosí 78220, MX, Live&Learn Villahermosa
Mario Brown 220. Loc. 3 Plaza Vendome., Tel. 993 351 55 37 • mail: villahermosa@mundojoven.com, Villahermosa, Tabasco 86100, MX, Live&Learn Cd. Victoria
9 Coahuila - Plaza San José, Tel. 834 315 33 60 • mail: ciudadvictoria@mundojoven.com, Ciudad Victoria, Tamaulipas 87040, MX, Live&Learn Veracruz
Plaza Vela Local 309, Blvd Adolfo Ruíz Cortínez. A un lado del Hotel Mocambo., Tel. (229) 130-7351, (229) 179-2314, (229) 130-7497 • mail: veracruz@mundojoven.com, Boca del Río, Veracruz 94293, MX, Live&Learn Orizaba
Plaza sur 17, Avenida Oriente 6, No. 851 Loc 19, Planta Alta, Tel. 272 725 3336 • mail: orizaba@mundojoven.com, Orizaba, Veracruz 94300, MX, Live&Learn Xalapa
Av. Manuel Ávila Camacho 31. Local 4. Col. Centro. Entre Úrsulo Galván y Betancourt., Tel. 228 812 3509 | 228 812 2594 • mail: xalapa@mundojoven.com, Xalapa, Veracruz 91000, MX, Live&Learn Mérida
GRAN PLAZA Calle 75 No.196, Tel. 999 941 6349 | 999 941 6259 • mail: merida@mundojoven.com, Mérida, Yucatán 97115, MX",Formación profesional y coaching,"Cuauhtémoc, Ciudad de México",06100,Tuxtla Gutierrez
807,FINANCIERA SOPORI,"AVENIDA CUARTA SUR ORIENTE 760 A, Tuxtla Gutiérrez 29000, MX",,201-500 empleados,"AVENIDA CUARTA SUR ORIENTE 760 A, Tuxtla Gutiérrez 29000, MX",Banca,,29000,Tuxtla Gutierrez
810,Grupo HERRES,"Proveemos una amplia gama de aceites para motor para equipo pesado y ligero, aceites hidráulicos, bandas, grasas y lubricantes, filtros de aceite, fil...",9931616127,51-200 empleados,"Principal
Distribuidor vial el country
Distribuidor vial el country lote 12 ABC Colonia González 1A sección Centro., Villahermosa, Tabasco 86280, MX, Calle 34 entre calle 15 y 17, Col. Guanal, Ciudad del Carmen, Campeche 24130, MX, 1a poniente prolongación, Col. Francisco Villa, 99, Tapachula, Chiapas 30740, MX, Boulevard Bosques de la Trinidad, Fracc. Bosques de la Trinidad, 821, Tuxtla Gutiérrez, Chiapas MX, Calle Toniná entre Comalcalco y Oaxactun Zona Industrial, Región 97, 25 Bodega 1, Cancún, Quintana Roo 77530, MX, Lateral de Periférico Licenciado Manuel Berzunza, Col. Vista Alegre, 204, Mérida, Yucatán 97130, MX",Comercio al por mayor,"Villahermosa, Tabasco",86280,Tuxtla Gutierrez
813,Corporación Radio Núcleo,"Es la cadena  de radio-difusoras más grande del sureste de México; cuenta con  19 frecuencias de radio (16 en FM y 3 en AM), distribuidas estratégicam...",9616151023,201-500 empleados,"Corporativo
Boulevard Belisario Dominguez, #4820 Colonia Jardines de Tuxtla, Tuxtla Gutiérrez, Chiapas 29000, MX",Servicios de publicidad,"Tuxtla Gutiérrez, Chiapas",29000,Tuxtla Gutierrez
817,ABARROTES ENBE,"Líderes en la comercialización y distribución de abarrotes en el sur del país, tu socio de confianza para el éxito empresarial....",,201-500 empleados,"Principal
https://maps.app.goo.gl/aTSLV58CfHJ11XuY7
Tuxtla Gutiérrez, Chiapas 29045, MX, https://maps.app.goo.gl/8i7VGF34QDKzxfBf7
Cd. Hidalgo, Chiapas 30840, MX, https://maps.app.goo.gl/NRU7CsFvcT6faNQ19
Comitá de Domínguez, Chiapas 30068, MX, https://maps.app.goo.gl/jvWzsKoyUMguQUHh8
Ocosingo, Chiapas 29950, MX, https://maps.app.goo.gl/H9pb6ggJ9KWuXePv7
San Cristóbal de las Casas, Chiapas 29290, MX, https://maps.app.goo.gl/bZzoxWs5R523wkuHA
San Cristóbal de las Casas, Chiapas 29227, MX, https://maps.app.goo.gl/GYDhRkJjqu5QTtfQ8
Tapachula de Córdova y Ordoñez, Chiapas 30826 T, MX",Servicios al consumidor,"Tuxtla Gutiérrez, Chiapas",29045,Tuxtla Gutierrez
820,CETEA Centro Tecnológico de Especialidades Automotrices,"Escuela de educación media superior, superior y capacitación para el trabajo con más de 20 años de experiencia en el sector educativo en el área de la...",9616580120,51-200 empleados,"Principal
Sede
Av. Central Oriente #1691, esquina 16 Oriente, Tuxtla Gutiérrez, Chiapas 29000, MX, Tuxtla Gutiérrez, mx",Educación,"Tuxtla Gutiérrez, Chiapas",29000,Tuxtla Gutierrez
822,Corporación Radio Núcleo,"La cadena de radio mas grande del sureste mexicano. 19 frecuencias de radio distribuidas en Chiapas y Tabasco de forma estratégica, logrando así una c...",+52 961-615-1023,201-500 empleados,"Principal
Sede
Blvd. Belisario Dmgz. 4810, Tuxtla Gtz. Chiapas, Jardines de Tuxtla CP 29020, 4810, Tuxtla Gutierrez, Chis. 29030, MX",Medios de comunicación y telecomunicaciones,"Tuxtla Gutierrez, Chis.",29020,Tuxtla Gutierrez
